,locid,lat_mean,long_mean,visits,locid_check,osm_place_id,display_name,city,country,country_code
1731,122896,53.56313097860017,10.02384960650003,152,122896.0,125508912,"76, Ifflandstraße, Hohenfelde, Hamburg-Nord, Hamburg, 22087, Deutschland",Hamburg,Deutschland,de
1732,31140,52.16650266370011,4.482378959699989,152,31140.0,105052522,"Spoor 5b, Stationshal, Boerhaavekwartier, Leiden, Zuid-Holland, Nederland, 2312 AJ, Nederland",Leiden,Nederland,nl
1733,64748,55.61560114330017,12.98567891120001,152,64748.0,92410610,"Kranen, 11, Östra Varvsgatan, Gängtappen, Västra Hamnen, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 211 75, Sverige",Malmö,Sverige,se
1734,58909,59.31819232670017,18.062875270799985,151,58909.0,6043264,"Tors fiske, Mariatorget, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 118 48, Sverige",Stockholm,Sverige,se
1735,31028,34.70910169999998,-82.78949590000003,151,31028.0,265920150,"118, University Village Drive, University Village, Central, Pickens County, South Carolina, 29630, United States of America",Central,United States of America,us
1736,25544,35.90333844789991,-78.93270134930015,151,25544.0,69210726,"6811, Winding Arch Drive, Wellington Forest, Durham, Durham County, North Carolina, 27713, United States of America",Durham,United States of America,us
1737,52292,37.78508830309996,-122.4208983779002,151,52292.0,103847379,"Don Lee Cadillac/Oldsmobile, 1000, Van Ness Avenue, Civic Center, San Francisco, San Francisco City and County, California, 94164, United States of America",San Francisco,United States of America,us
1738,9948,41.86233799959995,-87.61669099329994,151,9948.0,92318800,"Soldier Field, 425, East McFetridge Drive, South Loop, Near South Side, Chicago, Cook County, Illinois, 60605, United States of America",Chicago,United States of America,us
1739,700119,30.265331558999993,-97.73559808729989,151,700119.0,98750562,"Hilton Garden Inn Austin Downtown/Convention Center, 500, East 5th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1740,694184,30.264284438600036,-97.73929953580033,151,694184.0,131146451,"Austin Convention Center, 500, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, United States of America",Austin,United States of America,us
1741,113121,24.742972785700083,46.679899692499944,151,113121.0,163657309,"Hayat Mall, طريق الملك عبدالعزيز, الملك فهد, King Fahd District حي الملك فهد, الرياض, منطقة الرياض, 12272, Saudi Arabia / السعودية",الرياض,Saudi Arabia / السعودية,sa
1742,17790,49.277779719600154,-123.10887694359958,151,17790.0,92367475,"Rogers Arena, 800, Griffiths Way, The Village Shops, Vancouver, Metro Vancouver Regional District, British Columbia, V6B 1V4, Canada",Vancouver,Canada,ca
1743,24899,35.562124350700024,-97.51175165180018,151,24899.0,199529608,"Britton, Oklahoma City, Oklahoma County, Oklahoma, 73013, United States of America",Oklahoma City,United States of America,us
1744,92996,59.34484318460007,18.059345483799955,151,92996.0,4710454,"35, Odengatan, Hälsokällan, Vasastaden, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 113 51, Sverige",Stockholm,Sverige,se
1745,76022,59.21796371809984,17.9455769062,151,76022.0,110119034,"Flemingsberg, Huddingevägen, BRF. Grantorp, Visättra, Flemingsberg, Huddinge kommun, Stockholms län, Svealand, 14156, Sverige",Flemingsberg,Sverige,se
1746,29923,37.76703397819991,-122.4219524860002,151,29923.0,3713599,"Four Barrel Coffee, 375, Valencia Street, Mission District, San Francisco, San Francisco City and County, California, 94143, United States of America",San Francisco,United States of America,us
1747,10594,37.76144463919993,-122.42395877839985,151,10594.0,22278957,"Tartine Bakery, 600, Guerrero Street, Liberty Street Historic District, San Francisco, San Francisco City and County, California, 94110, United States of America",San Francisco,United States of America,us
1748,74448,59.33392816369998,18.09913873669998,151,74448.0,235172608,"Garnisonen, Gyllenstiernsgatan, Batteriet, Östermalm, Östermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 115 26, Sverige",Stockholm,Sverige,se
1749,84047,59.32747051040013,18.054860830300026,151,84047.0,234440535,"Stockholms stadshus, Borgargården, Eldkvarnen, Kungsholmen, Kungsholmens stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, Sverige",Stockholm,Sverige,se
1750,850586,33.13551877999999,-96.81994158000037,151,850586.0,209402222,"Caddo Trail, Douglas Avenue, Chapel Creek, Frisco, Collin County, Texas, 75034, United States of America",Frisco,United States of America,us
1751,1358061,56.6701354979998,16.37708282499994,151,1358061.0,61761179,"19, Varvsgatan, Angöringen, Varvsholmen, Kalmar, Kalmar kommun, Kalmar län, Götaland, 392 39, Sverige",Kalmar,Sverige,se
1752,32813,30.237998600000015,-97.73926898329967,151,32813.0,49731355,"1950, I 35 Frontage Road, Travis Heights, Austin, Travis County, Texas, 78704, United States of America",Austin,United States of America,us
1753,228662,52.30882251000002,4.762373079999985,151,228662.0,47304036,"La Place, Jan Dellaertplein, Schiphol, Haarlemmermeer, Noord-Holland, Nederland, 1118AX, Nederland",Haarlemmermeer,Nederland,nl
1754,16198,39.28350147830011,-76.62192463870024,151,16198.0,234928606,"Oriole Park at Camden Yards, 555, Russell Street, Ridgely's Delight, Baltimore, Maryland, 21230, United States of America",Baltimore,United States of America,us
1755,199987,21.344662466699937,-157.92865716669988,151,199987.0,52632274,"Taco del mar, Hennley Street, Āliamanu, Honolulu, Honolulu County, Hawaii, 96820, United States of America",Honolulu,United States of America,us
1756,24834,30.265136266700107,-97.73934683329976,151,24834.0,95583342,"Brush Square, 409, East 5th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1757,476644,59.344458833300244,18.052299933300052,151,476644.0,38012643,"Rosa bussarna, Hagagatan, Orion, Vasastaden, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11348, Sverige",Stockholm,Sverige,se
1758,89015,56.16013989319987,15.597566396600039,151,89015.0,16050963,"10D, Bastiongatan, Västerudd, Trossö, Karlskrona, Karlskrona kommun, Blekinge län, Götaland, 37132, Sverige",Karlskrona,Sverige,se
1759,325459,49.24724948330003,12.306616800000024,151,325459.0,6956857,"Bergerwirt, 28, Hauptstraße, Grabenhof, Bruck i.d.OPf., Landkreis Schwandorf, Bayern, 92436, Deutschland",Bruck i.d.OPf.,Deutschland,de
1760,45748,37.42090450389996,-122.09282260759971,150,45748.0,225292920,"Bayshore Freeway, Mountain View, Santa Clara County, California, 94043, United States of America",Mountain View,United States of America,us
1761,68890,59.298313712700065,17.997225523,150,68890.0,5962147,"Pressbyrån, Telefonvägen, Vinrankan, Midsommarkransen, Hägersten-Liljeholmens stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 126 37, Sverige",Stockholm,Sverige,se
1762,135727,36.116955561199916,-115.18705844880016,150,135727.0,113657406,"Rio All Suite Hotel and Casino, 3700, West Flamingo Road, Chinatown, Paradise, Clark County, Nevada, 89103, United States of America",Paradise,United States of America,us
1763,1129291,44.80620639560012,10.334688725300037,150,1129291.0,56268062,"Pitagora finanziamenti, 106/b, Viale Mentana, Parma Centro, Parma, Emilia-Romagna, 43121, Italia",Parma,Italia,it
1764,45697,33.80687901609998,-117.91715830559997,150,45697.0,216192387,"Disney California Adventure, 1620, South Disneyland Drive, Neff, Anaheim, Orange County, California, 92802, United States of America",Anaheim,United States of America,us
1765,136804,59.32000984590008,18.071748018299957,150,136804.0,280990837,"Södermalmstorg, Stadsgården, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 104 65, Sverige",Stockholm,Sverige,se
1766,115319,59.31068071669988,18.024587183299943,150,115319.0,20263073,"Liljeholmen, Liljeholmsvägen, Karet, Liljeholmen, Hägersten-Liljeholmens stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 117 61, Sverige",Stockholm,Sverige,se
1767,138932,33.64088348400002,-84.42936301229985,150,138932.0,275149331,"Terminal D, South Inner Loop Road, Elmwood, College Park, Clayton County, Georgia, 30337, United States of America",College Park,United States of America,us
1768,26428,38.90807455510002,-94.76751923560003,150,26428.0,112187286,"AMC DINE-IN Studio 28, South Strang Line Court, Indian Meadows Apartments, Olathe, Johnson County, Kansas, 66062, United States of America",Olathe,United States of America,us
1769,39230,50.825755467400064,-0.14263987540000037,150,39230.0,277634774,"99, Queen's Road, North Laine Retail Area, Round Hill, Brighton, Brighton and Hove, South East, England, BN1 3WA, United Kingdom",Brighton,United Kingdom,gb
1770,14697,30.304713233300003,-97.72654293330012,150,14697.0,48284219,"411, East 43rd Street, Hyde Park, Austin, Travis County, Texas, 78751, United States of America",Austin,United States of America,us
1771,155994,59.336943139200166,18.073078393899948,150,155994.0,46862510,"Jamie's Italian, Sturegatan, Ladugårdsgrinden, Östermalm, Östermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 106 63, Sverige",Stockholm,Sverige,se
1772,18206,37.687950999999906,-122.47210000000025,150,18206.0,113397464,"In-N-Out Burger, 260, Washington Street, Westlake, Daly City, San Mateo County, California, 94015, United States of America",Daly City,United States of America,us
1773,13281,45.52267670000012,-122.67336129999977,150,13281.0,236458325,"Portland Skidmore/Old Town Historic District, Southwest 3rd Avenue, Portland Downtown, Old Town, Portland, Multnomah County, Oregon, 97240, United States of America",Portland,United States of America,us
1774,65013,37.76671869999998,-122.42954271670008,150,65013.0,12790737,"24 Hour Fitness, 2145, Market Street, Duboce Triangle, San Francisco, San Francisco City and County, California, 94114, United States of America",San Francisco,United States of America,us
1775,9150,37.80290085989995,-122.4484419823,150,9150.0,155113228,"Palace of Fine Arts, 3301, Lyon Street, Marina District, San Francisco, San Francisco City and County, California, 94123, United States of America",San Francisco,United States of America,us
1776,75226,59.33663125759996,18.03484082219998,150,75226.0,6411160,"125, Kungsholms Strand, Kättingen, Kungsholmen, Kungsholmens stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11233, Sverige",Stockholm,Sverige,se
1777,156670,24.74382049960004,46.65807724000004,150,156670.0,101420558,"الرياض جاليري, الملك فهد, Al Muhammadiyah District حي المحمدية, الدرعية, منطقة الرياض, 12388, Saudi Arabia / السعودية",الدرعية,Saudi Arabia / السعودية,sa
1778,783184,39.055424083299904,-95.76852465000009,150,783184.0,182067454,"631, Southwest Commerce Place, Topeka, Shawnee County, Kansas, 66615, United States of America",Topeka,United States of America,us
1779,24158,37.761311116700114,-122.42595846670002,150,24158.0,27113623,"Dolores Park Cafe, 501, Dolores Street, Liberty Street Historic District, San Francisco, San Francisco City and County, California, 94143, United States of America",San Francisco,United States of America,us
1780,11388,30.375082799600015,-97.69060403110014,150,11388.0,172860983,"10520, North Lamar Boulevard, Oak Ridge, Sprinkle Corner, Austin, Travis County, Texas, 78753, United States of America",Austin,United States of America,us
1781,73597,26.366408329499905,-80.13309717179986,150,73597.0,164985755,"6000, Glades Road, Paradise Palms, Boca Raton, Palm Beach County, Florida, 33431, United States of America",Boca Raton,United States of America,us
1782,49203,43.14132079039995,-77.55053758619992,150,49203.0,159623103,"Midtown Athletic Club, 220, East Highland Drive, Browncroft, Cobbs Hill, Rochester, Monroe County, New York, 14610, United States of America",Rochester,United States of America,us
1783,173138,57.7717544833001,14.203026500000027,150,173138.0,123392428,"IKEA, Bataljonsgatan, Ryhov, Jönköping, Jönköpings kommun, Jönköpings län, Götaland, 55305, Sverige",Jönköping,Sverige,se
1784,29386,3.1505870666999956,101.61581038330029,150,29386.0,128483103,"One Utama (new wing), Lebuhraya Damansara–Puchong, BU3, Taman Tun Dr Ismail, Kuala Lumpur, Selayang, 47800, Malaysia",Selayang,Malaysia,my
1785,775282,59.911968216500085,10.750109502999981,150,775282.0,14419962,"22, Europarådets plass, Vaterland, Sentrum, Oslo, 0154, Norge",Oslo,Norge,no
1786,21655,40.01901438309991,-105.2752661704999,149,21655.0,55934588,"Mountain Sun Pub and Brewery, 1535, Pearl Street, Washington Village, Ara, Boulder, Boulder County, Colorado, 80302, United States of America",Boulder,United States of America,us
1787,32380,37.77614225350011,-122.39401459690029,149,32380.0,276877258,"King Street & 4th Street, King Street, South Beach, San Francisco, San Francisco City and County, California, 94017, United States of America",San Francisco,United States of America,us
1788,261214,32.84537778180002,-96.85212135310019,149,261214.0,223596621,"Air Carrier Ramp, Herb Kelleher Way, Oldham, Dallas, Dallas County, Texas, 75235, United States of America",Dallas,United States of America,us
1789,16363,32.795461833299974,-96.77579384999991,149,16363.0,190807124,"911, North Peak Street, Old East Dallas, Dallas, Dallas County, Texas, 75204, United States of America",Dallas,United States of America,us
1790,528594,26.405762249999963,-80.10693156669976,149,528594.0,154610888,"1000, Holland Drive, Yamato, Boca Raton, Palm Beach County, Florida, 33487, United States of America",Boca Raton,United States of America,us
1791,300375,38.6755057167001,-90.44680143329981,149,300375.0,256979596,"1001, Orchard Lakes Drive, Orchard Lakes, Fernridge, Creve Coeur, Saint Louis County, Missouri, 63146, United States of America",Creve Coeur,United States of America,us
1792,33236,37.784200728900025,-122.43313215779965,149,33236.0,3323944,"The Fillmore, 1805, Geary Boulevard, Western Addition, San Francisco, San Francisco City and County, California, 94115, United States of America",San Francisco,United States of America,us
1793,141809,57.49254808329996,12.074575424200015,149,141809.0,101583433,"Kungsmässan, Borgmästaregatan, Västra Villastaden, Södra Hammerö, Göteborg, Kungsbacka kommun, Hallands län, Götaland, 43432, Sverige",Göteborg,Sverige,se
1794,195404,40.625508340899906,-111.85158133510015,149,195404.0,47191396,"Simply Mac Apple Specialists, Fort Union Boulevard, Cottonwood Heights, Salt Lake County, Utah, 84122, United States of America",Cottonwood Heights,United States of America,us
1795,969371,49.792345750000074,9.924623950000008,149,969371.0,6923166,"5, Saalgasse, Mainviertel, Würzburg Altstadt, Würzburg, Bayern, 97082, Deutschland",Würzburg,Deutschland,de
1796,37494,33.77212883930005,-84.40447425839979,149,37494.0,246907307,"450, Means Street Northwest, Bellwood, Vine City, Atlanta, Fulton County, Georgia, 30318, United States of America",Atlanta,United States of America,us
1797,39438,37.33168546670003,-122.03065811670008,149,39438.0,276755729,"Infinite Loop 1, 1, Infinite Loop, Apple Campus, Monta Vista, Cupertino, Santa Clara County, California, 95014, United States of America",Cupertino,United States of America,us
1798,306144,29.54794256149995,-98.5773718356999,149,306144.0,152300404,"Flying Saucer, 11255, Huebner Oaks, San Antonio, Bexar County, Texas, 78230, United States of America",San Antonio,United States of America,us
1799,136737,53.55705637309989,9.963010611099968,149,136737.0,102485436,"8, Beim Grünen Jäger, Karolinenviertel, St. Pauli, Hamburg-Mitte, Hamburg, 20359, Deutschland",Hamburg,Deutschland,de
1800,115138,59.31588196620015,18.097121715500016,149,115138.0,123921090,"Masthamnen, Klockstapelsbacken, Sommaren, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11645, Sverige",Stockholm,Sverige,se
1801,338172,35.99049892210007,-80.04495978359971,149,338172.0,260321703,"950, Saint Ann Drive, Londonberry Estates, Davidson County, North Carolina, 27265, United States of America",Stockholm,United States of America,us
1802,61161,39.200211967799994,-84.37635224579984,149,61161.0,96908037,"McDonald’s, Montgomery Road, Harewood Acres, Sycamore Township, Hamilton County, Ohio, 45236-4202, United States of America",Stockholm,United States of America,us
1803,27318,37.804588949999946,-122.29454866669998,149,27318.0,92711673,"West Oakland BART Station, West Oakland BART Plaza, South Prescott, Oakland, Alameda County, California, United States of America",Oakland,United States of America,us
1804,209178,52.51863098779996,13.318302616399977,149,209178.0,25047938,"23, Cauerstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10587, Deutschland",Oakland,Deutschland,de
1805,10866,30.229139198800087,-97.75486707689973,149,10866.0,130892610,"St. Edward's University, Friar Tuck Lane, South Congress, Austin, Travis County, Texas, 78704, United States of America",Austin,United States of America,us
1806,25429,35.997221949999926,-78.8998514166998,149,25429.0,66997984,"204, Rigsbee Avenue, American Tobacco Historic District, Hayes, Durham, Durham County, North Carolina, 27701, United States of America",Durham,United States of America,us
1807,10028,32.787483916699884,-96.8005156500002,149,10028.0,222229526,"Kyle Warren Park-Arts District PID, Dallas, Dallas County, Texas, United States of America",Dallas,United States of America,us
1808,15448,28.53932831190005,-81.3839721679998,149,15448.0,178057121,"Amway Center, Hughey Avenue, Thornton Park, Orlando, Orange County, Florida, 32801, United States of America",Orlando,United States of America,us
1809,305506,30.409137216699996,-97.71947213329989,148,305506.0,193301396,"Mopac Shared Use Path, National Instruments, Austin, Travis County, Texas, 78759-3504, United States of America",Austin,United States of America,us
1810,149979,47.646323182800124,9.165698289900012,148,149979.0,126638695,"21, Bächlistrasse, Egelshofen, Bernrainzelg, Kreuzlingen, Bezirk Kreuzlingen, Thurgau, 8280, Switzerland",Kreuzlingen,Switzerland,ch
1811,29423,37.50697668330004,-77.33147796669986,148,29423.0,97476275,"Richmond International Airport Terminal, Richard E Byrd Terminal Drive, Henrico, Henrico County, Virginia, 23250, United States of America",Kreuzlingen,United States of America,us
1812,588066,59.51308613330001,18.004143149999933,148,588066.0,221991538,"Gudbyvägen, Ekhagen, Smedby, Ekeby, Upplands Väsby kommun, Stockholms län, Svealand, 19453, Sverige",Ekeby,Sverige,se
1813,70822,30.267045847099922,-97.74580121039985,148,70822.0,48787512,"405, Lavaca Street, Downtown, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1814,703421,44.02561926670002,-92.45098485000013,148,703421.0,255316825,"252, 9th Avenue Northeast, Rochester, Olmsted County, Minnesota, 55906, United States of America",Rochester,United States of America,us
1815,861195,49.30073944010012,16.534284353300027,148,861195.0,12274251,"226/1, Farského, Kuřim, okres Brno-venkov, Jihomoravský kraj, Jihovýchod, 66434, Česká republika",Kuřim,Česká republika,cz
1816,92890,59.33611144849986,18.067950010300002,148,92890.0,4090574,"Ambassadeur, Kungsgatan, Oxhuvudet, Norrmalm, Norrmalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 11139, Sverige",Stockholm,Sverige,se
1817,81968,59.34748524130008,18.004006147400062,148,81968.0,279011114,"Lyckolandet, Västra skogen, Huvudsta, Solna kommun, Stockholms län, Svealand, Sverige",Solna kommun,Sverige,se
1818,46178,55.606129739299895,13.000205755200051,148,46178.0,19868670,"Karl X Gustav, Stortorget, Gripen, Gamla Staden, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 211 34, Sverige",Malmö,Sverige,se
1819,215314,33.7427196071,-84.26114522930024,148,215314.0,246718617,"1666, Guy way, East Lake, Belvedere Park, DeKalb County, Georgia, 30032, United States of America",Belvedere Park,United States of America,us
1820,125669,37.8031799634,-122.40301160530001,148,125669.0,243122086,"198, Greenwich Street, Telegraph Hill, San Francisco, San Francisco City and County, California, 94111, United States of America",San Francisco,United States of America,us
1821,71717,59.31215330459984,18.079612255100038,148,71717.0,4329777,"80, Skånegatan, Bondetorpet, Södermalm, Södermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 116 37, Sverige",Stockholm,Sverige,se
1822,9129,37.87026737090005,-122.27257490160022,148,9129.0,97023919,"Berkeley Cohousing, 2105, Addison Street, Downtown Berkeley, Berkeley, Alameda County, California, 94704, United States of America",Berkeley,United States of America,us
1823,18268,30.26866744339994,-97.75054335589995,148,18268.0,108547153,"404, Rio Grande Street, West Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1824,188931,21.33549182180002,-157.93103098870026,148,188931.0,247437875,"556, Ohana Nui Circle, Āliamanu, Aiea, Honolulu County, Hawaii, 96818, United States of America",Aiea,United States of America,us
1825,62039,53.46655056669993,-2.3487417166999958,148,62039.0,119147906,"Intu Trafford Centre, M60, Dumplington, Trafford, Greater Manchester, North West England, England, M17 8AA, United Kingdom",Trafford,United Kingdom,gb
1826,232536,30.27019650000005,-97.74907226670025,148,232536.0,49822334,"612, West 6th Street, West Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1827,671698,30.26351530759993,-97.74016857149985,148,671698.0,131146451,"Austin Convention Center, 500, East Cesar Chavez Street, Rainey Street Historic District, Austin, Travis County, Texas, 78702, United States of America",Austin,United States of America,us
1828,83738,24.67629955009998,46.67648255830019,148,83738.0,114213201,"Takhassusi Plaza, طريق مكة المكرمة, Al Olaya District حي العليا, Municipality Al Madhar المعذر, منطقة الرياض, 12211, Saudi Arabia / السعودية",Austin,Saudi Arabia / السعودية,sa
1829,53575,30.290132072099958,-97.7417309967003,148,53575.0,160373785,"2552, Guadalupe Street, The Drag, Austin, Travis County, Texas, 78705, United States of America",Austin,United States of America,us
1830,26650,30.276283050000014,-97.76567864999974,148,26650.0,161412611,"1717, West 6th Street, Clarksville, Austin, Travis County, Texas, 78703, United States of America",Austin,United States of America,us
1831,114714,24.78164992949997,46.73084020609991,148,114714.0,123259459,"مركز غرناطة, شهيد الدين ثم الوطن علي أحمد الزهراني, Ghirnatah District حي غرناطة, الرياض, منطقة الرياض, 13241, Saudi Arabia / السعودية",الرياض,Saudi Arabia / السعودية,sa
1832,328449,42.955667999999896,-78.72667700000007,147,328449.0,259134136,"1817, Wehrle Drive, Williamsville, Amherst Town, Erie County, New York, 14221, United States of America",Williamsville,United States of America,us
1833,91853,38.34810171970002,-75.59711694720005,147,91853.0,215692852,"Rise Up, 105, East College Avenue, Nevins Addition, Salisbury, Wicomico County, Maryland, 21801, United States of America",Salisbury,United States of America,us
1834,49538,52.52205077730009,13.412954807299966,147,49538.0,35295117,"7, , Spandauer Vorstadt, Mitte, Berlin, 10178, Deutschland",Berlin,Deutschland,de
1835,344587,24.688180686200084,46.7327070235999,147,344587.0,98351958,"البحتري, Al Zahraa District حي الزهراء, المالز, منطقة الرياض, 12836, Saudi Arabia / السعودية",Berlin,Saudi Arabia / السعودية,sa
1836,454382,55.615055827000084,12.990732192999987,147,454382.0,106119075,"Sigmahuset, Krankajen, Torrdockan, Västra Hamnen, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 211 22, Sverige",Malmö,Sverige,se
1837,92579,38.882492666700024,-77.11170721669991,147,92579.0,13919995,"Hunan Gate, 4233, Fairfax Drive, Ballston, Arlington, Arlington County, Virginia, 22203, United States of America",Malmö,United States of America,us
1838,10098,47.650479158800145,-122.35001564030011,147,10098.0,17994377,"Center of the Universe sign, Fremont Place North, Fremont, Seattle, King County, Washington, 98109, United States of America",Seattle,United States of America,us
1839,953817,59.33356426930003,18.082873821299962,147,953817.0,17652291,"18, Skeppargatan, Valfisken, Östermalm, Östermalms stadsdelsområde, Stockholm, Stockholms kommun, Stockholms län, Svealand, 114 52, Sverige",Stockholm,Sverige,se
1840,73341,55.61182012779977,12.99789905550004,147,73341.0,40549381,"11, Skeppsbron, Ran, Inre Hamnen, Norr, Malmö, Malmö kommun, Skåne län, Götaland, 21220, Sverige",Malmö,Sverige,se
1841,192704,37.779415351499935,-122.42353341580016,147,192704.0,13933469,"Smuggler's Cove, 650, Gough Street, Western Addition, San Francisco, San Francisco City and County, California, 94102, United States of America",San Francisco,United States of America,us
1842,28660,51.375048703100155,-0.09279370309999992,147,28660.0,93423721,"East Croydon, George Street, Broad Green, London Borough of Croydon, London, Greater London, England, CR0 1LF, United Kingdom",London Borough of Croydon,United Kingdom,gb
1843,60540,55.594625240099965,13.008863925899972,147,60540.0,4008469,"Scania, Friisgatan, Möllevången, Innerstaden, Malmö, Malmö kommun, Skåne län, Götaland, 211 53, Sverige",Malmö,Sverige,se
1844,230444,59.6113329804001,16.542835235599984,147,230444.0,273470082,"Västerås Stadshotell, Stora torget, Kyrkbacken, Västerås, Västerås kommun, Västmanlands län, Svealand, 722 16, Sverige",Västerås,Sverige,se
1845,10744,47.60665492820018,-122.33271002769997,147,10744.0,95248208,"Central Library, 1000, 4th Avenue, Central Business District, First Hill, Seattle, King County, Washington, 98104, United States of America",Seattle,United States of America,us
1846,165604,57.70096565570014,11.973338127100025,147,165604.0,20397649,"O'Learys, 9, Kungsportsavenyen, Lorensberg, Centrum, Göteborg, Göteborgs Stad, Västra Götalands län, Götaland, 411 36, Sverige",Göteborg,Sverige,se
1847,14883,28.419327034685118,-81.58122200141634,147,14883.0,224222305,"Bay Lake, Reedy Creek Improvement District, Orange County, Florida, United States of America",Göteborg,United States of America,us
1848,16568,34.102169666700014,-118.3392036333002,147,16568.0,235976443,"H&H Hollywood & Highland Center, Walk of Fame, Whitley Heights Historic District, Hollywood, Los Angeles, Los Angeles County, California, 90028, United States of America",Los Angeles,United States of America,us
1849,9395,32.95434043329995,-97.06358671189993,147,9395.0,111080212,"Gaylord Texan Resort & Convention Center, 1501, Gaylord Trail, Grapevine, Tarrant County, Texas, 76051, United States of America",Grapevine,United States of America,us
1850,11392,30.230140344699983,-97.79970288279986,147,11392.0,175116261,"2624, Western Trails Boulevard, Westgate, Austin, Travis County, Texas, 78745, United States of America",Austin,United States of America,us
1851,294408,57.66756228590014,12.019257545500016,147,294408.0,92893810,"Bergfotsgatan, Lackarebäcks industriområde, Lackarebäck, Göteborg, Mölndals kommun, Västra Götalands län, Götaland, 431 35, Sverige",Göteborg,Sverige,se
1852,686064,30.265331559,-97.7393102646001,147,686064.0,95583342,"Brush Square, 409, East 5th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1853,54823,53.08325050389994,8.813652992200016,146,54823.0,235641303,"Bahnhofsvorstadt, Mitte, Stadtbezirk Bremen-West, Bremen, 28195, Deutschland",Bremen,Deutschland,de
1854,11592,30.401773827100026,-97.72645711900027,146,11592.0,112159932,"The Domain, 11410, Century Oaks Terrace, Rock Rose, Austin, Travis County, Texas, 78758, United States of America",Austin,United States of America,us
1855,213303,48.213378912900154,16.371147143400016,146,213303.0,99593061,"14, Salzgries, Textilviertel, KG Innere Stadt, Innere Stadt, Wien, 1010, Österreich",Wien,Österreich,at
1856,1247537,32.95207500000007,-96.72108300000023,146,1247537.0,186331853,"Richardson Terrace Elementary School, 300, North Dorothy Drive, Richardson, Dallas County, Texas, 75081, United States of America",Richardson,United States of America,us
1857,22780,28.485845767900067,-81.43128633500008,146,22780.0,99005696,"mall at millenia, 4200, Conroy Road, Orlando, Orange County, Florida, 32839, United States of America",Orlando,United States of America,us
1858,27092,51.52556684350014,-0.08764386180000013,146,27092.0,121242088,"Old Street Station, St. Agnes Well, Saint Luke's, London Borough of Islington, London, Greater London, England, EC1Y 1BE, United Kingdom",London Borough of Islington,United Kingdom,gb
1859,77966,59.44436059720004,17.932262420699953,146,77966.0,107729289,"Södra Häggvik, Häggvik, Vaxmora, Sollentuna kommun, Stockholms län, Svealand, Sverige",Vaxmora,Sverige,se
1860,292512,30.256903166699917,-97.73922676670007,146,292512.0,173175479,"Skyhouse Austin, Rainey Street, Rainey Street Historic District, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1861,185343,30.245349433299964,-97.75690733329985,146,185343.0,176097427,"2003, South 1st Street, Bouldin, Austin, Travis County, Texas, 78745, United States of America",Austin,United States of America,us
1862,163416,40.762479199799905,-73.97970199579997,146,163416.0,121457948,"Hilton New York Midtown, 1335, 6th Avenue, Midtown, Manhattan, Manhattan Community Board 5, New York County, New York, 10019, United States of America",Manhattan Community Board 5,United States of America,us
1863,114684,24.740809627799994,46.681777238800095,146,114684.0,139020624,"Sahara Mall, طريق الملك عبدالعزيز, الملك فهد, King Fahd District حي الملك فهد, الرياض, منطقة الرياض, 12272, Saudi Arabia / السعودية",الرياض,Saudi Arabia / السعودية,sa
1864,30522,30.265965626999893,-97.7387620270001,146,30522.0,2616881,"Pasteur Institute, East 5th Street, Dirty Sixth, Austin, Travis County, Texas, 78701, United States of America",Austin,United States of America,us
1865,20295,30.293831183800062,-97.71665364500028,146,20295.0,25224101,"Monarch Food Mart, East 38½ Street, Cherrywood, Austin, Travis County, Texas, 78722, United States of America",Austin,United States of America,us
